Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"SDC4","Syndecan 4","Protein Coding","P31431","54","GC20M045325","0.700821816921234","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDC4"
"KL","Klotho","Protein Coding","Q9UEF7","61","GC13P033016","0.700350403785706","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KL"
"PEPD","Peptidase D","Protein Coding","P12955","58","GC19M033386","0.700350403785706","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEPD"
"APOBEC3A","Apolipoprotein B MRNA Editing Enzyme Catalytic Subunit 3A","Protein Coding","P31941","49","GC22P038952","0.700350403785706","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOBEC3A"
"LOC130006884","ATAC-STARR-Seq Lymphoblastoid Active Region 5617","Functional Element","","4","GC11P125834","0.698674738407135","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC130006884"
"PDGFC","Platelet Derived Growth Factor C","Protein Coding","Q9NRA1","54","GC04M156760","0.698551118373871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFC"
"CCT7","Chaperonin Containing TCP1 Subunit 7","Protein Coding","Q99832","52","GC02P073233","0.698551118373871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT7"
"TELO2","Telomere Maintenance 2","Protein Coding","Q9Y4R8","51","GC16P001493","0.698551118373871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TELO2"
"MMS19","MMS19 Homolog, Cytosolic Iron-Sulfur Assembly Component","Protein Coding","Q96T76","47","GC10M097458","0.698551118373871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMS19"
"MIR517B","MicroRNA 517b","RNA Gene","","17","GC19P053721","0.698551118373871","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR517B"
"LRP2","LDL Receptor Related Protein 2","Protein Coding","P98164","61","GC02M169127","0.696819126605988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRP2"
"SLC33A1","Solute Carrier Family 33 Member 1","Protein Coding","O00400","55","GC03M155821","0.696819126605988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC33A1"
"TDRD7","Tudor Domain Containing 7","Protein Coding","Q8NHU6","49","GC09P107128","0.696819126605988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDRD7"
"CLCC1","Chloride Channel CLIC Like 1","Protein Coding","Q96S66","48","GC01M108881","0.696819126605988","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCC1"
"AHCY","Adenosylhomocysteinase","Protein Coding","P23526","61","GC20M036781","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHCY"
"OCA2","OCA2 Melanosomal Transmembrane Protein","Protein Coding","Q04671","57","GC15M047527","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OCA2"
"SNRPN","Small Nuclear Ribonucleoprotein Polypeptide N","Protein Coding","P63162","57","GC15P024823","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPN"
"MKRN3","Makorin Ring Finger Protein 3","Protein Coding","Q13064","51","GC15P199108","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKRN3"
"MAGEL2","MAGE Family Member L2","Protein Coding","Q9UJ55","50","GC15M023643","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGEL2"
"NPAP1","Nuclear Pore Associated Protein 1","Protein Coding","Q9NZP6","42","GC15P024675","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPAP1"
"IPW","Imprinted In Prader-Willi Syndrome","RNA Gene","","22","GC15P025116","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPW"
"SNORD116-1","Small Nucleolar RNA, C/D Box 116-1","RNA Gene","","21","GC15P192322","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORD116-1"
"PWARSN","Prader Willi/Angelman Region RNA, SNRPN Neighbor","RNA Gene","","20","GC15P192321","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PWARSN"
"MKRN3-AS1","MKRN3 Antisense RNA 1","RNA Gene","","11","GC15U901326","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MKRN3-AS1"
"LOC130065304","ATAC-STARR-Seq Lymphoblastoid Active Region 17467","Functional Element","","7","GC20P011391","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC130065304"
"MHS4","Malignant Hyperthermia Susceptibility 4","Genetic Locus","","6","GC03U990051","0.691079676151276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MHS4"
"FGA","Fibrinogen Alpha Chain","Protein Coding","P02671","62","GC04M154583","0.683971643447876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGA"
"ANO1","Anoctamin 1","Protein Coding","Q5XXA6","58","GC11P108086","0.683971643447876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO1"
"FOXF1","Forkhead Box F1","Protein Coding","Q12946","54","GC16P086510","0.683971643447876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXF1"
"CD177","CD177 Molecule","Protein Coding","Q8N6Q3","51","GC19P043353","0.683971643447876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD177"
"BOLA3","BolA Family Member 3","Protein Coding","Q53S33","50","GC02M074139","0.683971643447876","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BOLA3"
"SPTAN1","Spectrin Alpha, Non-Erythrocytic 1","Protein Coding","Q13813","61","GC09P128552","0.683397650718689","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTAN1"
"EPHX1","Epoxide Hydrolase 1","Protein Coding","P07099","57","GC01P225810","0.683397650718689","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHX1"
"HSPH1","Heat Shock Protein Family H (Hsp110) Member 1","Protein Coding","Q92598","54","GC13M031134","0.683397650718689","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPH1"
"CELF2","CUGBP Elav-Like Family Member 2","Protein Coding","O95319","57","GC10P010462","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CELF2"
"CUX1","Cut Like Homeobox 1","Protein Coding","Q13948","57","GC07P101815","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUX1"
"AFAP1L1","Actin Filament Associated Protein 1 Like 1","Protein Coding","Q8TED9","42","GC05P149271","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFAP1L1"
"LEF1-AS1","LEF1 Antisense RNA 1","RNA Gene","","26","GC04P108167","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEF1-AS1"
"MIR3194","MicroRNA 3194","RNA Gene","","18","GC20M051452","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3194"
"PCBP2-OT1","PCBP2 Overlapping Transcript 1","RNA Gene","","15","GC12P053464","0.682065069675446","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCBP2-OT1"
"VDR","Vitamin D Receptor","Protein Coding","P11473","61","GC12M047841","0.681724905967712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VDR"
"ITGA1","Integrin Subunit Alpha 1","Protein Coding","P56199","57","GC05P052788","0.681724905967712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGA1"
"CCR6","C-C Motif Chemokine Receptor 6","Protein Coding","P51684","55","GC06P167111","0.681724905967712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR6"
"IFI16","Interferon Gamma Inducible Protein 16","Protein Coding","Q16666","55","GC01P158999","0.681724905967712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFI16"
"KCMF1","Potassium Channel Modulatory Factor 1","Protein Coding","Q9P0J7","45","GC02P084971","0.681724905967712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCMF1"
"CD81","CD81 Molecule","Protein Coding","P60033","59","GC11P020330","0.675382554531097","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD81"
"LRPPRC","Leucine Rich Pentatricopeptide Repeat Containing","Protein Coding","P42704","54","GC02M043886","0.675382554531097","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRPPRC"
"DNAJB6","DnaJ Heat Shock Protein Family (Hsp40) Member B6","Protein Coding","O75190","53","GC07P157335","0.675382554531097","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB6"
"SDHAF1","Succinate Dehydrogenase Complex Assembly Factor 1","Protein Coding","A6NFY7","47","GC19P035995","0.675382554531097","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHAF1"
"CHRNB2","Cholinergic Receptor Nicotinic Beta 2 Subunit","Protein Coding","P17787","58","GC01P176698","0.674570739269257","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNB2"
"SFRP1","Secreted Frizzled Related Protein 1","Protein Coding","Q8N474","55","GC08M041262","0.674570739269257","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFRP1"
"TARDBP","TAR DNA Binding Protein","Protein Coding","Q13148","60","GC01P075344","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TARDBP"
"HNRNPK","Heterogeneous Nuclear Ribonucleoprotein K","Protein Coding","P61978","58","GC09M121666","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPK"
"PARD3","Par-3 Family Cell Polarity Regulator","Protein Coding","Q8TEW0","54","GC10M037208","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARD3"
"SERPINE2","Serpin Family E Member 2","Protein Coding","P07093","54","GC02M223975","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE2"
"CAPZB","Capping Actin Protein Of Muscle Z-Line Subunit Beta","Protein Coding","P47756","51","GC01M022704","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPZB"
"FUNDC2","FUN14 Domain Containing 2","Protein Coding","Q9BWH2","45","GC0XP155025","0.671733856201172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUNDC2"
"GHSR","Growth Hormone Secretagogue Receptor","Protein Coding","Q92847","58","GC03M172443","0.671688556671143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GHSR"
"AGRP","Agouti Related Neuropeptide","Protein Coding","O00253","53","GC16M067482","0.671688556671143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGRP"
"NSUN5","NOP2/Sun RNA Methyltransferase 5","Protein Coding","Q96P11","48","GC07M073302","0.671688556671143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN5"
"MYH7","Myosin Heavy Chain 7","Protein Coding","P12883","60","GC14M023412","0.671582937240601","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH7"
"TTR","Transthyretin","Protein Coding","P02766","61","GC18P031557","0.665967881679535","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTR"
"MARK2","Microtubule Affinity Regulating Kinase 2","Protein Coding","Q7KZI7","60","GC11P063838","0.665967881679535","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK2"
"SMAD7","SMAD Family Member 7","Protein Coding","O15105","57","GC18M048919","0.665967881679535","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD7"
"PFKFB1","6-Phosphofructo-2-Kinase/Fructose-2,6-Biphosphatase 1","Protein Coding","P16118","54","GC0XM054932","0.665967881679535","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKFB1"
"PHGDH","Phosphoglycerate Dehydrogenase","Protein Coding","O43175","62","GC01P119724","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHGDH"
"NR1H3","Nuclear Receptor Subfamily 1 Group H Member 3","Protein Coding","Q13133","59","GC11P047248","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1H3"
"NEDD4L","NEDD4 Like E3 Ubiquitin Protein Ligase","Protein Coding","Q96PU5","58","GC18P058044","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEDD4L"
"FABP7","Fatty Acid Binding Protein 7","Protein Coding","O15540","56","GC06P182970","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FABP7"
"SLC3A2","Solute Carrier Family 3 Member 2","Protein Coding","P08195","56","GC11P062856","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC3A2"
"ATP6V0A2","ATPase H+ Transporting V0 Subunit A2","Protein Coding","Q9Y487","55","GC12P123712","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V0A2"
"ZBTB17","Zinc Finger And BTB Domain Containing 17","Protein Coding","Q13105","52","GC01M022596","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB17"
"KDM8","Lysine Demethylase 8","Protein Coding","Q8N371","41","GC16P120786","0.661893963813782","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM8"
"IGFBP7","Insulin Like Growth Factor Binding Protein 7","Protein Coding","Q16270","59","GC04M057030","0.651853024959564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP7"
"C1QBP","Complement C1q Binding Protein","Protein Coding","Q07021","58","GC17M005432","0.651853024959564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QBP"
"CYB5R2","Cytochrome B5 Reductase 2","Protein Coding","Q6BCY4","51","GC11M007665","0.651853024959564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYB5R2"
"MIR1304","MicroRNA 1304","RNA Gene","","23","GC11M140308","0.651853024959564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1304"
"CSNK2B","Casein Kinase 2 Beta","Protein Coding","P67870","61","GC06P181896","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2B"
"DYRK1B","Dual Specificity Tyrosine Phosphorylation Regulated Kinase 1B","Protein Coding","Q9Y463","58","GC19M039825","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYRK1B"
"MCM5","Minichromosome Maintenance Complex Component 5","Protein Coding","P33992","58","GC22P035400","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCM5"
"ABCB7","ATP Binding Cassette Subfamily B Member 7","Protein Coding","O75027","57","GC0XM075053","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB7"
"OLR1","Oxidized Low Density Lipoprotein Receptor 1","Protein Coding","P78380","56","GC12M035795","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLR1"
"SOCS2","Suppressor Of Cytokine Signaling 2","Protein Coding","O14508","56","GC12P093569","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOCS2"
"ZYX","Zyxin","Protein Coding","Q15942","55","GC07P143381","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZYX"
"POLR2B","RNA Polymerase II Subunit B","Protein Coding","P30876","54","GC04P056977","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2B"
"RPS15A","Ribosomal Protein S15a","Protein Coding","P62244","54","GC16M018781","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS15A"
"HK3","Hexokinase 3","Protein Coding","P52790","52","GC05M183271","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HK3"
"IPO5","Importin 5","Protein Coding","O00410","50","GC13P097953","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO5"
"XPOT","Exportin For TRNA","Protein Coding","O43592","47","GC12P064404","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPOT"
"LAMTOR5","Late Endosomal/Lysosomal Adaptor, MAPK And MTOR Activator 5","Protein Coding","O43504","45","GC01M110401","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMTOR5"
"PAN2","Poly(A) Specific Ribonuclease Subunit PAN2","Protein Coding","Q504Q3","45","GC12M056316","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAN2"
"NTPCR","Nucleoside-Triphosphatase, Cancer-Related","Protein Coding","Q9BSD7","44","GC01P232950","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTPCR"
"MIR33A","MicroRNA 33a","RNA Gene","","28","GC22P041900","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR33A"
"MIR517C","MicroRNA 517c","RNA Gene","","20","GC19P153082","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR517C"
"LINC01629","Long Intergenic Non-Protein Coding RNA 1629","RNA Gene","","15","GC14P078334","0.649755537509918","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01629"
"PTPN2","Protein Tyrosine Phosphatase Non-Receptor Type 2","Protein Coding","P17706","59","GC18M038212","0.64921236038208","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN2"
"PLRG1","Pleiotropic Regulator 1","Protein Coding","O43660","44","GC04M154534","0.64921236038208","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLRG1"
"LINC02541","Long Intergenic Non-Protein Coding RNA 2541","RNA Gene","","18","GC06M113624","0.64921236038208","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02541"
"PLCB3","Phospholipase C Beta 3","Protein Coding","Q01970","60","GC11P064251","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB3"
"MEN1","Menin 1","Protein Coding","O00255","59","GC11M064803","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEN1"
"TIAM1","TIAM Rac1 Associated GEF 1","Protein Coding","Q13009","58","GC21M031118","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIAM1"
"ADAMTS4","ADAM Metallopeptidase With Thrombospondin Type 1 Motif 4","Protein Coding","O75173","57","GC01M161184","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAMTS4"
"USP1","Ubiquitin Specific Peptidase 1","Protein Coding","O94782","57","GC01P062436","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP1"
"BAMBI","BMP And Activin Membrane Bound Inhibitor","Protein Coding","Q13145","55","GC10P028724","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAMBI"
"PRSS3","Serine Protease 3","Protein Coding","P35030","55","GC09P033750","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRSS3"
"ACSL5","Acyl-CoA Synthetase Long Chain Family Member 5","Protein Coding","Q9ULC5","54","GC10P112374","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSL5"
"ATG3","Autophagy Related 3","Protein Coding","Q9NT62","54","GC03M112532","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG3"
"ATP4A","ATPase H+/K+ Transporting Subunit Alpha","Protein Coding","P20648","54","GC19M109447","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP4A"
"CHGB","Chromogranin B","Protein Coding","P05060","54","GC20P005911","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHGB"
"GAS1","Growth Arrest Specific 1","Protein Coding","P54826","54","GC09M086944","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAS1"
"UBAP1","Ubiquitin Associated Protein 1","Protein Coding","Q9NZ09","52","GC09P034179","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBAP1"
"SYT7","Synaptotagmin 7","Protein Coding","O43581","51","GC11M061513","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT7"
"KIF24","Kinesin Family Member 24","Protein Coding","Q5T7B8","46","GC09M034252","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF24"
"NOL6","Nucleolar Protein 6","Protein Coding","Q9H6R4","45","GC09M033451","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOL6"
"L3MBTL3","L3MBTL Histone Methyl-Lysine Binding Protein 3","Protein Coding","Q96JM7","44","GC06P130013","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L3MBTL3"
"LRWD1","Leucine Rich Repeats And WD Repeat Domain Containing 1","Protein Coding","Q9UFC0","44","GC07P102464","0.647561371326447","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRWD1"
