Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"KHDRBS1","KH RNA Binding Domain Containing, Signal Transduction Associated 1","Protein Coding","Q07666","54","GC01P032013","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDRBS1"
"LMAN2","Lectin, Mannose Binding 2","Protein Coding","Q12907","54","GC05M183282","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMAN2"
"LRPPRC","Leucine Rich Pentatricopeptide Repeat Containing","Protein Coding","P42704","54","GC02M043886","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRPPRC"
"MGST1","Microsomal Glutathione S-Transferase 1","Protein Coding","P10620","54","GC12P016347","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MGST1"
"MPDU1","Mannose-P-Dolichol Utilization Defect 1","Protein Coding","O75352","54","GC17P007583","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MPDU1"
"MTA2","Metastasis Associated 1 Family Member 2","Protein Coding","O94776","54","GC11M139654","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA2"
"MTHFD2","Methylenetetrahydrofolate Dehydrogenase (NADP+ Dependent) 2, Methenyltetrahydrofolate Cyclohydrolase","Protein Coding","P13995","54","GC02P074186","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTHFD2"
"MVD","Mevalonate Diphosphate Decarboxylase","Protein Coding","P53602","54","GC16M088651","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVD"
"NUDC","Nuclear Distribution C, Dynein Complex Regulator","Protein Coding","Q9Y266","54","GC01P076463","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDC"
"PADI2","Peptidyl Arginine Deiminase 2","Protein Coding","Q9Y2J8","54","GC01M017066","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PADI2"
"PAPOLA","Poly(A) Polymerase Alpha","Protein Coding","P51003","54","GC14P096501","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPOLA"
"PCBP2","Poly(RC) Binding Protein 2","Protein Coding","Q15366","54","GC12P053452","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCBP2"
"PLS3","Plastin 3","Protein Coding","P13797","54","GC0XP115560","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLS3"
"PPP2R2C","Protein Phosphatase 2 Regulatory Subunit Bgamma","Protein Coding","Q9Y2T4","54","GC04M006328","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R2C"
"PRPF8","Pre-MRNA Processing Factor 8","Protein Coding","Q6P2Q9","54","GC17M001650","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF8"
"PSMC2","Proteasome 26S Subunit, ATPase 2","Protein Coding","P35998","54","GC07P103328","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC2"
"PSMC5","Proteasome 26S Subunit, ATPase 5","Protein Coding","P62195","54","GC17P063827","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC5"
"PSMD3","Proteasome 26S Subunit, Non-ATPase 3","Protein Coding","O43242","54","GC17P039980","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD3"
"RAB1A","RAB1A, Member RAS Oncogene Family","Protein Coding","P62820","54","GC02M065115","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB1A"
"RANGAP1","Ran GTPase Activating Protein 1","Protein Coding","P46060","54","GC22M041244","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RANGAP1"
"RBM8A","RNA Binding Motif Protein 8A","Protein Coding","Q9Y5S9","54","GC01M145921","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM8A"
"RFC4","Replication Factor C Subunit 4","Protein Coding","P35249","54","GC03M186789","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFC4"
"SAE1","SUMO1 Activating Enzyme Subunit 1","Protein Coding","Q9UBE0","54","GC19P152769","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAE1"
"SEC23A","SEC23 Homolog A, COPII Coat Complex Component","Protein Coding","Q15436","54","GC14M039031","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC23A"
"SEC61A1","SEC61 Translocon Subunit Alpha 1","Protein Coding","P61619","54","GC03P128051","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC61A1"
"SERPINA7","Serpin Family A Member 7","Protein Coding","P05543","54","GC0XM106032","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA7"
"SLC25A22","Solute Carrier Family 25 Member 22","Protein Coding","Q9H936","54","GC11M015065","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A22"
"SLC25A24","Solute Carrier Family 25 Member 24","Protein Coding","Q6NUK1","54","GC01M108134","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A24"
"SRR","Serine Racemase","Protein Coding","Q9GZT4","54","GC17P002303","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRR"
"SSB","Small RNA Binding Exonuclease Protection Factor La","Protein Coding","P05455","54","GC02P169791","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSB"
"SSBP1","Single Stranded DNA Binding Protein 1","Protein Coding","Q04837","54","GC07P167780","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSBP1"
"STK26","Serine/Threonine Kinase 26","Protein Coding","Q9P289","54","GC0XP132023","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK26"
"SUCLG2","Succinate-CoA Ligase GDP-Forming Subunit Beta","Protein Coding","Q96I99","54","GC03M067358","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUCLG2"
"SUMO2","Small Ubiquitin Like Modifier 2","Protein Coding","P61956","54","GC17M075165","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUMO2"
"TARS1","Threonyl-TRNA Synthetase 1","Protein Coding","P26639","54","GC05P033761","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TARS1"
"TCOF1","Treacle Ribosome Biogenesis Factor 1","Protein Coding","Q13428","54","GC05P159304","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCOF1"
"TKFC","Triokinase And FMN Cyclase","Protein Coding","Q3LXA3","54","GC11P107405","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TKFC"
"TRIP12","Thyroid Hormone Receptor Interactor 12","Protein Coding","Q14669","54","GC02M229763","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIP12"
"YBX1","Y-Box Binding Protein 1","Protein Coding","P67809","54","GC01P042682","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX1"
"ZMPSTE24","Zinc Metallopeptidase STE24","Protein Coding","O75844","54","GC01P040258","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMPSTE24"
"ABCB10","ATP Binding Cassette Subfamily B Member 10","Protein Coding","Q9NRK6","53","GC01M229516","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB10"
"ACTR3","Actin Related Protein 3","Protein Coding","P61158","53","GC02P113889","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTR3"
"ADSS2","Adenylosuccinate Synthase 2","Protein Coding","P30520","53","GC01M244888","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADSS2"
"ARF4","ARF GTPase 4","Protein Coding","P18085","53","GC03M057572","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARF4"
"ATG9A","Autophagy Related 9A","Protein Coding","Q7Z3C6","53","GC02M219219","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG9A"
"BPNT2","3'(2'), 5'-Bisphosphate Nucleotidase 2","Protein Coding","Q9NX62","53","GC08M056958","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPNT2"
"CDIPT","CDP-Diacylglycerol--Inositol 3-Phosphatidyltransferase","Protein Coding","O14735","53","GC16M051044","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDIPT"
"CRMP1","Collapsin Response Mediator Protein 1","Protein Coding","Q14194","53","GC04M006427","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRMP1"
"CSE1L","Chromosome Segregation 1 Like","Protein Coding","P55060","53","GC20P049046","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSE1L"
"DCTN2","Dynactin Subunit 2","Protein Coding","Q13561","53","GC12M060471","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN2"
"DYNLL1","Dynein Light Chain LC8-Type 1","Protein Coding","P63167","53","GC12P120469","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNLL1"
"EEF1B2","Eukaryotic Translation Elongation Factor 1 Beta 2","Protein Coding","P24534","53","GC02P206159","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1B2"
"EEF1D","Eukaryotic Translation Elongation Factor 1 Delta","Protein Coding","P29692","53","GC08M143579","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1D"
"GMPPA","GDP-Mannose Pyrophosphorylase A","Protein Coding","Q96IJ6","53","GC02P219498","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GMPPA"
"IDI1","Isopentenyl-Diphosphate Delta Isomerase 1","Protein Coding","Q13907","53","GC10M001039","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDI1"
"MTA3","Metastasis Associated 1 Family Member 3","Protein Coding","Q9BTC8","53","GC02P042494","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA3"
"NDUFA5","NADH:Ubiquinone Oxidoreductase Subunit A5","Protein Coding","Q16718","53","GC07M123536","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA5"
"OXSR1","Oxidative Stress Responsive Kinase 1","Protein Coding","O95747","53","GC03P038506","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OXSR1"
"P3H1","Prolyl 3-Hydroxylase 1","Protein Coding","Q32P28","53","GC01M042746","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P3H1"
"PAFAH1B3","Platelet Activating Factor Acetylhydrolase 1b Catalytic Subunit 3","Protein Coding","Q15102","53","GC19M042297","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAFAH1B3"
"PDIA4","Protein Disulfide Isomerase Family A Member 4","Protein Coding","P13667","53","GC07M149003","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDIA4"
"PITRM1","Pitrilysin Metallopeptidase 1","Protein Coding","Q5JRX3","53","GC10M003138","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PITRM1"
"PRPF4","Pre-MRNA Splicing Tri-SnRNP Complex Factor PRPF4","Protein Coding","O43172","53","GC09P113275","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRPF4"
"PTGES2","Prostaglandin E Synthase 2","Protein Coding","Q9H7Z7","53","GC09M128120","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGES2"
"RPL22","Ribosomal Protein L22","Protein Coding","P35268","53","GC01M022282","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL22"
"RPS12","Ribosomal Protein S12","Protein Coding","P25398","53","GC06P132814","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS12"
"SLC25A6","Solute Carrier Family 25 Member 6","Protein Coding","P12236","53","GC0XM001386","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A6"
"TBCB","Tubulin Folding Cofactor B","Protein Coding","Q99426","53","GC19P152411","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBCB"
"AGFG1","ArfGAP With FG Repeats 1","Protein Coding","P52594","52","GC02P227473","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGFG1"
"AP1G1","Adaptor Related Protein Complex 1 Subunit Gamma 1","Protein Coding","O43747","52","GC16M071729","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP1G1"
"ATAD3A","ATPase Family AAA Domain Containing 3A","Protein Coding","Q9NVI7","52","GC01P074940","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATAD3A"
"ATP5F1D","ATP Synthase F1 Subunit Delta","Protein Coding","P30049","52","GC19P151390","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5F1D"
"ATP5PB","ATP Synthase Peripheral Stalk-Membrane Subunit B","Protein Coding","P24539","52","GC01P112050","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5PB"
"BGLAP","Bone Gamma-Carboxyglutamate Protein","Protein Coding","P02818","52","GC01P156242","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BGLAP"
"CCT4","Chaperonin Containing TCP1 Subunit 4","Protein Coding","P50991","52","GC02M061868","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT4"
"CCT7","Chaperonin Containing TCP1 Subunit 7","Protein Coding","Q99832","52","GC02P073233","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT7"
"CDK14","Cyclin Dependent Kinase 14","Protein Coding","O94921","52","GC07P095672","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK14"
"COPG1","COPI Coat Complex Subunit Gamma 1","Protein Coding","Q9Y678","52","GC03P129249","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPG1"
"COPS3","COP9 Signalosome Subunit 3","Protein Coding","Q9UNS2","52","GC17M017246","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPS3"
"COX20","Cytochrome C Oxidase Assembly Factor COX20","Protein Coding","Q5RI15","52","GC01P244926","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX20"
"DRG2","Developmentally Regulated GTP Binding Protein 2","Protein Coding","P55039","52","GC17P154073","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRG2"
"EEF1E1","Eukaryotic Translation Elongation Factor 1 Epsilon 1","Protein Coding","O43324","52","GC06M008073","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1E1"
"EEF1G","Eukaryotic Translation Elongation Factor 1 Gamma","Protein Coding","P26641","52","GC11M139649","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1G"
"EIF3H","Eukaryotic Translation Initiation Factor 3 Subunit H","Protein Coding","O15372","52","GC08M116642","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3H"
"EPB41L3","Erythrocyte Membrane Protein Band 4.1 Like 3","Protein Coding","Q9Y2J2","52","GC18M005392","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPB41L3"
"EXOSC8","Exosome Component 8","Protein Coding","Q96B26","52","GC13P036998","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXOSC8"
"FLAD1","Flavin Adenine Dinucleotide Synthetase 1","Protein Coding","Q8NFF5","52","GC01P154983","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLAD1"
"GSPT1","G1 To S Phase Transition 1","Protein Coding","P15170","52","GC16M011868","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSPT1"
"HNRNPM","Heterogeneous Nuclear Ribonucleoprotein M","Protein Coding","P52272","52","GC19P008444","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPM"
"IMMT","Inner Membrane Mitochondrial Protein","Protein Coding","Q16891","52","GC02M086144","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMMT"
"INF2","Inverted Formin 2","Protein Coding","Q27J81","52","GC14P120422","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INF2"
"IPO8","Importin 8","Protein Coding","O15397","52","GC12M030628","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IPO8"
"L2HGDH","L-2-Hydroxyglutarate Dehydrogenase","Protein Coding","Q9H9P8","52","GC14M050237","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=L2HGDH"
"LDHC","Lactate Dehydrogenase C","Protein Coding","P07864","52","GC11P021410","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHC"
"LRBA","LPS Responsive Beige-Like Anchor Protein","Protein Coding","P50851","52","GC04M150264","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRBA"
"MAZ","MYC Associated Zinc Finger Protein","Protein Coding","P56270","52","GC16P029806","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAZ"
"METAP1","Methionyl Aminopeptidase 1","Protein Coding","P53582","52","GC04P098995","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METAP1"
"MICB","MHC Class I Polypeptide-Related Sequence B","Protein Coding","Q29980","52","GC06P181888","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICB"
"NAA15","N-Alpha-Acetyltransferase 15, NatA Auxiliary Subunit","Protein Coding","Q9BXJ9","52","GC04P139301","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA15"
"NCAPG","Non-SMC Condensin I Complex Subunit G","Protein Coding","Q9BPX3","52","GC04P030102","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAPG"
"PGM2","Phosphoglucomutase 2","Protein Coding","Q96G03","52","GC04P039777","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGM2"
"POLR2L","RNA Polymerase II, I And III Subunit L","Protein Coding","P62875","52","GC11M015069","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR2L"
"PPCS","Phosphopantothenoylcysteine Synthetase","Protein Coding","Q9HAB8","52","GC01P042456","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPCS"
"PRMT6","Protein Arginine Methyltransferase 6","Protein Coding","Q96LA8","52","GC01P107056","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT6"
"PRUNE1","Prune Exopolyphosphatase 1","Protein Coding","Q86TP1","52","GC01P151008","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRUNE1"
"PSMD1","Proteasome 26S Subunit, Non-ATPase 1","Protein Coding","Q99460","52","GC02P231056","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD1"
"PSMD11","Proteasome 26S Subunit, Non-ATPase 11","Protein Coding","O00231","52","GC17P032444","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD11"
"QRSL1","Glutaminyl-TRNA Amidotransferase Subunit QRSL1","Protein Coding","Q9H0R6","52","GC06P106629","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=QRSL1"
"RAB35","RAB35, Member RAS Oncogene Family","Protein Coding","Q15286","52","GC12M120096","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB35"
"RAP1GDS1","Rap1 GTPase-GDP Dissociation Stimulator 1","Protein Coding","P52306","52","GC04P098261","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAP1GDS1"
"RBBP7","RB Binding Protein 7, Chromatin Remodeling Factor","Protein Coding","Q16576","52","GC0XM016839","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP7"
